bird_species	photoID	horiz_dist_mm	escalon	measurement	height_mm	camera_height_mm	angle_degrees	angle_height	bill_length_sensor	wing_length_sensor	tarsus_length_sensor	body_length_sensor	focal_dist_mm	measuredBy	dist_bird_mm	bill_length_mm	wing_length_mm	tarsus_length_mm	body_length_mm
Milvago_chimango	ch_3m_2esc_0gr	3000	2	scaled_photograph	730	1340	0	11.49	0.93	9.961	2.311	15.422	100	Eva	3061.39	28.456	305.002	70.76	472.201
Milvago_chimango	ch_3m_2esc_20gr	3000	2	scaled_photograph	730	1340	20	11.49	0.788	10.508	2.328	15.523	100	Eva	3061.39	25.684	321.736	71.281	475.304
Milvago_chimango	ch_3m_2esc_40_gr	3000	2	scaled_photograph	730	1340	40	11.49	0.71	10.74	2.165	15.454	100	Eva	3061.39	28.393	328.838	66.303	473.18
Milvago_chimango	ch_3m_2esc_60gr	3000	2	scaled_photograph	730	1340	60	11.49	0.553	11.001	1.965	14.449	100	Eva	3061.39	33.88	336.836	60.18	442.398
Milvago_chimango	ch_3m_3esc_0gr	3000	3	scaled_photograph	1020	1340	0	6.09	0.951	10.845	2.701	16.067	100	Eva	3017.02	28.7	327.254	81.495	484.815
Milvago_chimango	ch_3m_3esc_20gr	3000	3	scaled_photograph	1020	1340	20	6.09	0.877	11.237	2.391	16.235	100	Eva	3017.02	28.162	339.076	72.136	489.885
Milvago_chimango	ch_3m_3esc_40gr	3000	3	scaled_photograph	1020	1340	40	6.09	0.718	11.422	2.316	16.057	100	Eva	3017.02	28.263	344.659	69.888	484.518
Milvago_chimango	ch_3m_3esc_60gr	3000	3	scaled_photograph	1020	1340	0	6.09	0.5	11.197	1.92	14.691	100	Eva	3017.02	15.094	337.865	57.943	443.293
Milvago_chimango	ch_3m_4esc_0gr	3000	4	scaled_photograph	1310	1340	0	0.57	0.878	10.156	2.478	15.168	100	Eva	3000.15	26.336	304.748	74.345	455.142
Milvago_chimango	ch_3m_4esc_20gr	3000	4	scaled_photograph	1310	1340	20	0.57	0.88	10.866	2.516	15.181	100	Eva	3000.15	28.091	326.036	75.498	455.53
Milvago_chimango	ch_3m_4esc_40gr	3000	4	scaled_photograph	1310	1340	40	0.57	0.751	11.044	2.479	14.844	100	Eva	3000.15	29.424	331.384	74.386	445.396
Milvago_chimango	ch_3m_4esc_60gr	3000	4	scaled_photograph	1310	1340	60	0.57	0.63	10.5	2.085	13.723	100	Eva	3000.15	37.794	315.076	62.558	411.78
Milvago_chimango	ch_3m_5esc_0gr	3000	5	scaled_photograph	1600	1340	0	4.95	0.932	10.78	2.674	15.068	100	Eva	3011.25	28.061	324.671	80.52	453.814
Milvago_chimango	ch_3m_5esc_20gr	3000	5	scaled_photograph	1600	1340	20	4.95	0.901	11.072	2.639	15.18	100	Eva	3011.25	28.881	333.459	79.485	457.184
Milvago_chimango	ch_3m_5esc_40gr	3000	5	scaled_photograph	1600	1340	40	4.95	0.888	11.931	2.618	15.829	109	Eva	3011.25	32.025	329.654	72.34	437.355
Milvago_chimango	ch_3m_5esc_60gr	3000	5	scaled_photograph	1600	1340	60	4.95	0.741	11.452	2.554	14.819	109	Eva	3011.25	40.966	316.413	70.573	409.455
Milvago_chimango	ch_3m_6esc_0gr	3000	6	scaled_photograph	1890	1340	0	10.39	0.981	11.801	2.813	16.305	109	Eva	3050	27.437	330.261	78.715	456.3
Milvago_chimango	ch_3m_6esc_20gr	3000	6	scaled_photograph	1890	1340	20	10.39	0.939	11.719	2.765	15.634	109	Eva	3050	27.972	327.957	77.373	437.521
Milvago_chimango	ch_3m_6esc_40gr	3000	6	scaled_photograph	1890	1340	40	10.39	0.758	11.333	2.316	15.116	109	Eva	3050	27.679	317.154	64.819	423.034
Milvago_chimango	ch_3m_6esc_60gr	3000	6	scaled_photograph	1890	1340	60	10.39	0.658	10.409	2.341	13.241	109	Eva	3050	36.811	291.293	65.513	370.561
Milvago_chimango	ch_3m_7esc_0gr	3000	7	scaled_photograph	2180	1340	0	15.64	0.78	10.158	1.989	13.749	109	Eva	3115.38	22.299	290.372	56.855	393.019
Milvago_chimango	ch_3m_7esc_20gr	3000	7	scaled_photograph	2180	1340	20	15.64	0.816	10.315	2.311	14.098	116	Eva	3115.38	23.319	277.08	62.067	378.694
Milvago_chimango	ch_3m_7esc_40gr	3000	7	scaled_photograph	2180	1340	40	15.64	0.761	9.458	2.213	13.07	116	Eva	3115.38	26.685	254.04	59.436	351.068
Milvago_chimango	ch_3m_7esc_60_gr	3000	7	scaled_photograph	2180	1340	60	15.64	0.588	7.941	2.193	10.798	116	Eva	3115.38	31.567	213.305	58.906	290.034
Milvago_chimango	ch_3m_8esc_0gr	3000	8	scaled_photograph	2470	1340	0	20.64	0.859	10.544	2.26	14.199	116	Eva	3205.76	23.742	291.435	62.457	392.472
Milvago_chimango	ch_3m_8esc_20gr	3000	8	scaled_photograph	2470	1340	20	20.64	0.816	10.236	2.096	14.233	116	Eva	3205.76	23.986	282.937	57.945	393.393
Milvago_chimango	ch_3m_8esc_40gr	3000	8	scaled_photograph	2470	1340	40	20.64	0.779	9.52	2.107	13.006	116	Eva	3205.76	28.11	263.14	58.236	359.476
Milvago_chimango	ch_3m_8esc_60gr	3000	8	scaled_photograph	2470	1340	60	20.64	0.767	8.374	2.043	11.29	116	Eva	3205.76	42.39	231.46	56.469	312.06
Milvago_chimango	ch_3m_9esc_0gr	3000	9	scaled_photograph	2760	1340	0	25.33	0.869	10.249	2.05	13.707	116	Eva	3319.1	24.864	293.3	58.679	392.264
Milvago_chimango	ch_3m_9esc_20gr	3000	9	scaled_photograph	2760	1340	20	25.33	0.815	9.703	1.897	12.631	116	Eva	3319.1	24.823	277.659	54.3	361.479
Milvago_chimango	ch_3m_9esc_40gr	3000	9	scaled_photograph	2760	1340	40	25.33	0.821	9.18	2.173	11.871	116	Eva	3319.1	30.653	262.719	62.174	339.706
Milvago_chimango	ch_3m_9esc_60gr	3000	9	scaled_photograph	2760	1340	60	25.33	0.71	7.971	2.087	10.818	116	Eva	3319.1	40.619	228.1	59.731	309.593
Milvago_chimango	ch_3m_10esc_0gr	3000	10	scaled_photograph	3050	1340	0	29.68	0.847	10.054	2.206	13.211	116	Eva	3453.13	25.21	299.342	65.687	393.321
Milvago_chimango	ch_3m_10esc_20gr	3000	10	scaled_photograph	3050	1340	20	29.68	0.827	9.235	1.923	12.015	116	Eva	3453.13	26.203	274.959	57.252	357.728
Milvago_chimango	ch_3m_10esc_40gr	3000	10	scaled_photograph	3050	1340	40	29.68	0.812	8.254	1.818	11.052	116	Eva	3453.13	31.561	245.746	54.133	329.062
Milvago_chimango	ch_3m_10esc_60gr	3000	10	scaled_photograph	3050	1340	60	29.68	NA	6.357	1.985	8.164	116	Eva	3453.13	NA	189.263	59.105	243.072
Milvago_chimango	ch_3m_11esc_0gr	3000	11	scaled_photograph	3340	1340	0	33.69	0.761	9.33	1.8	13.12	116	Eva	3605.55	23.669	290.056	55.962	407.859
Milvago_chimango	ch_3m_11esc_20gr	3000	11	scaled_photograph	3340	1340	20	33.69	0.805	8.44	1.758	11.411	116	Eva	3605.55	26.617	262.387	54.641	354.73
Milvago_chimango	ch_3m_11esc_40gr	3000	11	scaled_photograph	3340	1340	40	33.69	0.728	7.853	1.947	10.909	116	Eva	3605.55	29.532	244.138	60.53	339.135
Milvago_chimango	ch_3m_11esc_60gr	3000	11	scaled_photograph	3340	1340	60	33.69	NA	5.055	1.655	5.121	116	Eva	3605.55	NA	157.134	51.437	159.185
Milvago_chimango	ch_5m_suelo_0gr	5000	0	scaled_photograph	0	1340	0	15	0.895	9.734	1.97	14.709	187	Eva	5176.45	24.77	269.488	54.528	407.226
Milvago_chimango	ch_5m_suelo_20gr	5000	0	scaled_photograph	0	1340	20	15	0.772	10.329	2.241	15.043	187	Eva	5176.45	22.753	285.975	62.042	416.463
Milvago_chimango	ch_5m_suelo_40gr	5000	0	scaled_photograph	0	1340	40	15	0.685	10.752	1.997	14.897	187	Eva	5176.45	24.764	297.689	55.291	412.442
Milvago_chimango	ch_5m_suelo_60gr	5000	0	scaled_photograph	0	1340	60	15	0.496	10.395	1.955	13.607	187	Eva	5176.45	27.434	287.793	54.133	376.718
Milvago_chimango	ch_5m_1esc_0gr	5000	1	scaled_photograph	440	1340	0	10.2	0.885	10.476	2.539	15.388	187	Eva	5080.35	24.042	284.659	68.977	418.121
Milvago_chimango	ch_5m_1esc_20gr	5000	1	scaled_photograph	440	1340	20	10.2	0.774	10.715	1.792	15.137	187	Eva	5080.35	22.37	291.155	48.683	411.301
Milvago_chimango	ch_5m_1esc_40gr	5000	1	scaled_photograph	440	1340	40	10.2	0.653	10.795	1.767	15.183	187	Eva	5080.35	23.159	293.318	47.999	412.539
Milvago_chimango	ch_5m_1esc_60gr	5000	1	scaled_photograph	440	1340	60	10.2	0.52	10.201	1.764	13.64	187	Eva	5080.35	28.255	277.173	47.934	370.612
Milvago_chimango	ch_5m_2esc_0gr	5000	2	scaled_photograph	730	1340	0	6.96	0.895	10.531	1.952	15.361	187	Eva	5037.07	24.103	283.7	52.575	413.826
Milvago_chimango	ch_5m_2esc_20gr	5000	2	scaled_photograph	730	1340	20	6.96	0.812	10.783	2.043	15.062	187	Eva	5037.07	23.271	290.498	55.049	405.781
Milvago_chimango	ch_5m_2esc_40_gr	5000	2	scaled_photograph	730	1340	40	6.96	0.698	10.8	1.782	14.8	187	Eva	5037.07	24.54	290.966	48.012	398.708
Milvago_chimango	ch_5m_2esc_60gr	5000	2	scaled_photograph	730	1340	60	6.96	0.59	10.165	1.76	13.496	187	Eva	5037.07	31.807	273.841	47.425	363.597
Milvago_chimango	ch_5m_3esc_0gr	5000	3	scaled_photograph	1020	1340	0	3.66	0.956	10.687	2.036	15.587	187	Eva	5010.23	25.606	286.389	54.555	417.672
Milvago_chimango	ch_5m_3esc_20gr	5000	3	scaled_photograph	1020	1340	20	3.66	0.821	10.738	2.143	15.272	187	Eva	5010.23	23.419	287.747	57.425	409.251
Milvago_chimango	ch_5m_3esc_40gr	5000	3	scaled_photograph	1020	1340	40	3.66	0.7	10.616	2.238	14.714	187	Eva	5010.23	24.481	284.475	59.968	394.277
Milvago_chimango	ch_5m_3esc_60gr	5000	3	scaled_photograph	1020	1340	60	3.66	0.538	9.947	2.146	13.258	187	Eva	5010.23	28.85	266.558	57.508	355.28
Milvago_chimango	ch_5m_4esc_0gr	5000	4	scaled_photograph	1310	1340	0	0.34	0.93	10.624	2.384	15.492	187	Eva	5000.09	24.854	284.118	63.767	414.298
Milvago_chimango	ch_5m_4esc_20gr	5000	4	scaled_photograph	1310	1340	20	0.34	0.889	10.613	2.156	15.154	187	Eva	5000.09	25.297	283.809	57.646	405.249
Milvago_chimango	ch_5m_4esc_40gr	5000	4	scaled_photograph	1310	1340	40	0.34	0.778	10.785	2.043	14.74	187	Eva	5000.09	27.161	288.429	54.635	394.189
Milvago_chimango	ch_5m_4esc_60gr	5000	4	scaled_photograph	1310	1340	60	0.34	0.608	10.004	2.089	13.434	187	Eva	5000.09	32.52	267.519	55.863	359.263
Milvago_chimango	ch_5m_5esc_0gr	5000	5	scaled_photograph	1600	1340	0	2.98	0.955	10.47	2.255	15.45	187	Eva	5006.76	25.561	280.362	60.373	413.721
Milvago_chimango	ch_5m_5esc_20gr	5000	5	scaled_photograph	1600	1340	20	2.98	0.896	10.674	2.085	15.197	187	Eva	5006.76	25.525	285.826	55.828	406.936
Milvago_chimango	ch_5m_5esc_40gr	5000	5	scaled_photograph	1600	1340	40	2.98	0.754	10.644	2.038	14.451	187	Eva	5006.76	26.342	285.025	54.571	386.964
Milvago_chimango	ch_5m_5esc_60gr	5000	5	scaled_photograph	1600	1340	60	2.98	0.627	9.782	2.08	13.136	187	Eva	5006.76	33.583	261.947	55.701	351.764
Milvago_chimango	ch_5m_6esc_0gr	5000	6	scaled_photograph	1890	1340	0	6.28	0.936	10.705	2.374	15.493	187	Eva	5030.16	25.177	288.004	63.867	416.827
Milvago_chimango	ch_5m_6esc_20gr	5000	6	scaled_photograph	1890	1340	20	6.28	0.913	10.76	2.115	15.118	187	Eva	5030.16	26.131	289.486	56.894	406.725
Milvago_chimango	ch_5m_6esc_40gr	5000	6	scaled_photograph	1890	1340	40	6.28	0.799	10.233	2.024	14.612	187	Eva	5030.16	28.041	275.295	54.451	393.101
Milvago_chimango	ch_5m_6esc_60gr	5000	6	scaled_photograph	1890	1340	60	6.28	0.65	9.667	2.136	13.654	187	Eva	5030.16	34.966	260.079	57.471	367.344
Milvago_chimango	ch_5m_7esc_0gr	5000	7	scaled_photograph	2180	1340	0	9.54	1.193	13.518	2.579	19.146	250	Eva	5070.07	24.196	274.194	52.311	388.35
Milvago_chimango	ch_5m_7esc_20gr	5000	7	scaled_photograph	2180	1340	20	9.54	1.095	12.765	2.858	18.56	250	Eva	5070.07	23.635	258.914	57.961	376.464
Milvago_chimango	ch_5m_7esc_40gr	5000	7	scaled_photograph	2180	1340	40	9.54	1	12.377	2.985	17.159	250	Eva	5070.07	26.472	251.049	60.555	348.042
Milvago_chimango	ch_5m_7esc_60_gr	5000	7	scaled_photograph	2180	1340	60	9.54	0.868	10.908	2.781	14.756	250	Eva	5070.07	35.204	221.241	56.416	299.304
Milvago_chimango	ch_5m_8esc_0gr	5000	8	scaled_photograph	2470	1340	0	12.73	1.141	13.323	2.919	18.685	250	Eva	5126.1	23.397	273.227	59.857	383.191
Milvago_chimango	ch_5m_8esc_20gr	5000	8	scaled_photograph	2470	1340	20	12.73	1.048	12.477	2.816	17.946	250	Eva	5126.1	22.872	255.867	57.744	368.028
Milvago_chimango	ch_5m_8esc_40gr	5000	8	scaled_photograph	2470	1340	40	12.73	0.985	11.448	2.871	16.793	250	Eva	5126.1	26.373	234.776	58.874	344.39
Milvago_chimango	ch_5m_8esc_60gr	5000	8	scaled_photograph	2470	1340	60	12.73	0.856	10.036	2.337	13.964	250	Eva	5126.1	35.091	205.817	47.93	286.361
Milvago_chimango	ch_5m_9esc_0gr	5000	9	scaled_photograph	2760	1340	0	15.85	1.08	12.239	2.622	18.018	250	Eva	5197.73	22.458	254.506	54.526	374.677
Milvago_chimango	ch_5m_9esc_20gr	5000	9	scaled_photograph	2760	1340	20	15.85	1.071	12	2.662	17.442	250	Eva	5197.73	23.688	249.535	55.347	362.696
Milvago_chimango	ch_5m_9esc_40gr	5000	9	scaled_photograph	2760	1340	40	15.85	0.951	10.724	2.539	15.744	250	Eva	5197.73	25.818	222.993	52.787	327.378
Milvago_chimango	ch_5m_9esc_60gr	5000	9	scaled_photograph	2760	1340	60	15.85	NA	7.774	2.445	10.245	250	Eva	5197.73	NA	161.656	50.842	213.035
Milvago_chimango	ch_5m_10esc_0gr	5000	10	scaled_photograph	3050	1340	0	18.88	0.848	12.379	2.906	17.444	250	Eva	5284.33	17.929	261.709	61.439	368.782
Milvago_chimango	ch_5m_10esc_20gr	5000	10	scaled_photograph	3050	1340	20	18.88	1.046	11.944	2.892	17.163	250	Eva	5284.33	23.532	252.506	61.144	362.843
Milvago_chimango	ch_5m_10esc_40gr	5000	10	scaled_photograph	3050	1340	40	18.88	0.919	9.638	2.774	14.364	250	Eva	5284.33	25.357	203.743	58.642	303.655
Milvago_chimango	ch_5m_10esc_60gr	5000	10	scaled_photograph	3050	1340	60	18.88	NA	8.345	2.623	11.74	250	Eva	5284.33	NA	176.414	55.449	248.184
Milvago_chimango	ch_5m_11esc_0gr	5000	11	scaled_photograph	3340	1340	0	21.8	1.031	12.01	2.598	16.895	250	Eva	5385.16	22.205	258.753	55.972	363.993
Milvago_chimango	ch_5m_11esc_20gr	5000	11	scaled_photograph	3340	1340	20	21.8	1.055	10.605	2.587	15.619	250	Eva	5385.16	24.176	228.469	55.738	336.502
Milvago_chimango	ch_5m_11esc_40gr	5000	11	scaled_photograph	3340	1340	40	21.8	0.924	9.279	2.734	13.842	250	Eva	5385.16	25.984	199.901	58.903	298.202
Milvago_chimango	ch_5m_11esc_60gr	5000	11	scaled_photograph	3340	1340	60	21.8	0.604	8.782	2.424	12.199	250	Eva	5385.16	26.008	189.203	52.221	262.805
Milvago_chimango	ch_7m_suelo_0gr	7000	0	scaled_photograph	0	1340	0	10.84	0.888	9.298	2.201	14.15	250	Eva	7127.1	25.326	265.106	62.751	403.448
Milvago_chimango	ch_7m_suelo_20gr	7000	0	scaled_photograph	0	1340	20	10.84	0.799	9.935	2.198	14.537	250	Eva	7127.1	24.237	283.278	62.684	414.503
Milvago_chimango	ch_7m_suelo_40gr	7000	0	scaled_photograph	0	1340	40	10.84	0.687	10.177	2.201	14.266	250	Eva	7127.1	25.555	290.183	62.751	406.774
Milvago_chimango	ch_7m_suelo_60gr	7000	0	scaled_photograph	0	1340	60	10.84	0.515	9.752	2.111	12.994	250	Eva	7127.1	29.378	278.061	60.182	370.496
Milvago_chimango	ch_7m_1esc_0gr	7000	1	scaled_photograph	440	1340	0	7.33	0.854	10.118	2.008	14.81	250	Eva	7057.62	24.099	285.673	56.685	418.163
Milvago_chimango	ch_7m_1esc_20gr	7000	1	scaled_photograph	440	1340	20	7.33	0.76	10.153	2.038	14.644	250	Eva	7057.62	22.846	286.672	57.54	413.458
Milvago_chimango	ch_7m_1esc_40gr	7000	1	scaled_photograph	440	1340	40	7.33	0.638	10.223	1.941	14.022	250	Eva	7057.62	23.513	288.65	54.803	395.904
Milvago_chimango	ch_7m_1esc_60gr	7000	1	scaled_photograph	440	1340	60	7.33	0.492	9.37	1.899	12.635	250	Eva	7057.62	27.805	264.566	53.632	356.734
Milvago_chimango	ch_7m_2esc_0gr	7000	2	scaled_photograph	730	1340	0	4.98	0.872	10.094	2.222	14.87	250	Eva	7026.53	24.509	283.746	62.449	418.004
Milvago_chimango	ch_7m_2esc_20gr	7000	2	scaled_photograph	730	1340	20	4.98	0.797	10.15	2.096	14.711	250	Eva	7026.53	23.824	285.323	58.931	413.52
Milvago_chimango	ch_7m_2esc_40_gr	7000	2	scaled_photograph	730	1340	40	4.98	0.643	10.162	1.96	14.082	250	Eva	7026.53	23.609	285.658	55.088	395.852
Milvago_chimango	ch_7m_2esc_60gr	7000	2	scaled_photograph	730	1340	60	4.98	0.508	9.333	1.931	12.671	250	Eva	7026.53	28.543	262.359	54.275	356.195
Milvago_chimango	ch_7m_3esc_0gr	7000	3	scaled_photograph	1020	1340	0	2.62	0.902	10.183	2.373	14.838	250	Eva	7007.31	25.281	285.458	66.512	415.955
Milvago_chimango	ch_7m_3esc_20gr	7000	3	scaled_photograph	1020	1340	20	2.62	0.772	10.206	2.038	14.62	250	Eva	7007.31	23.039	286.097	57.13	409.843
Milvago_chimango	ch_7m_3esc_40gr	7000	3	scaled_photograph	1020	1340	40	2.62	0.664	10.068	1.943	14.082	250	Eva	7007.31	24.291	282.245	54.479	394.76
Milvago_chimango	ch_7m_3esc_60gr	7000	3	scaled_photograph	1020	1340	60	2.62	0.493	9.179	2.05	12.43	250	Eva	7007.31	27.626	257.313	57.463	348.461
Milvago_chimango	ch_7m_4esc_0gr	7000	4	scaled_photograph	1310	1340	0	0.25	0.88	10.173	2.452	14.688	250	Eva	7000.06	24.627	284.877	68.681	411.334
Milvago_chimango	ch_7m_4esc_20gr	7000	4	scaled_photograph	1310	1340	20	0.25	0.807	10.184	2.093	14.33	250	Eva	7000.06	24.038	285.201	58.604	401.304
Milvago_chimango	ch_7m_4esc_40gr	7000	4	scaled_photograph	1310	1340	40	0.25	0.693	9.931	2.243	13.881	250	Eva	7000.06	25.323	278.115	62.823	388.723
Milvago_chimango	ch_7m_4esc_60gr	7000	4	scaled_photograph	1310	1340	60	0.25	0.569	9.281	1.944	12.488	250	Eva	7000.06	31.883	259.923	54.442	349.72
Milvago_chimango	ch_7m_5esc_0gr	7000	5	scaled_photograph	1600	1340	0	2.13	0.882	10.225	2.245	14.94	250	Eva	7004.83	24.7	286.529	62.914	418.666
Milvago_chimango	ch_7m_5esc_20gr	7000	5	scaled_photograph	1600	1340	20	2.13	0.772	10.012	2.162	14.547	250	Eva	7004.83	23.03	280.582	60.588	407.658
Milvago_chimango	ch_7m_5esc_40gr	7000	5	scaled_photograph	1600	1340	40	2.13	0.651	9.706	2.152	13.822	250	Eva	7004.83	23.81	271.994	60.302	387.338
Milvago_chimango	ch_7m_5esc_60gr	7000	5	scaled_photograph	1600	1340	60	2.13	0.537	8.866	2.247	12.251	250	Eva	7004.83	30.094	248.463	62.962	343.324
Milvago_chimango	ch_7m_6esc_0gr	7000	6	scaled_photograph	1890	1340	0	4.49	0.874	10.159	2.295	15.312	250	Eva	7021.57	24.559	285.37	64.478	430.129
Milvago_chimango	ch_7m_6esc_20gr	7000	6	scaled_photograph	1890	1340	20	4.49	0.8	10.123	2.188	14.671	250	Eva	7021.57	23.909	284.348	61.45	412.129
Milvago_chimango	ch_7m_6esc_40gr	7000	6	scaled_photograph	1890	1340	40	4.49	0.688	9.782	2.144	13.918	250	Eva	7021.57	25.226	274.775	60.217	390.968
Milvago_chimango	ch_7m_6esc_60gr	7000	6	scaled_photograph	1890	1340	60	4.49	0.558	8.988	2.112	12.392	250	Eva	7021.57	31.332	252.467	59.319	348.091
Milvago_chimango	ch_7m_7esc_0gr	7000	7	scaled_photograph	2180	1340	0	6.84	0.853	9.829	2.245	13.777	250	Eva	7050.22	24.045	277.23	63.331	388.572
Milvago_chimango	ch_7m_7esc_20gr	7000	7	scaled_photograph	2180	1340	20	6.84	0.786	9.07	2.216	13.171	250	Eva	7050.22	23.598	255.828	62.497	371.478
Milvago_chimango	ch_7m_7esc_40gr	7000	7	scaled_photograph	2180	1340	40	6.84	0.618	8.829	2.208	12.573	250	Eva	7050.22	22.75	249.027	62.276	354.633
Milvago_chimango	ch_7m_7esc_60_gr	7000	7	scaled_photograph	2180	1340	60	6.84	0.6	8.07	2.251	10.941	250	Eva	7050.22	33.838	227.616	63.485	308.588
Milvago_chimango	ch_7m_8esc_0gr	7000	8	scaled_photograph	2470	1340	0	9.17	0.795	9.503	2.077	13.98	250	Eva	7090.62	22.543	269.566	58.918	396.559
Milvago_chimango	ch_7m_8esc_20gr	7000	8	scaled_photograph	2470	1340	20	9.17	0.724	8.767	2.062	12.827	250	Eva	7090.62	21.855	248.689	58.484	363.863
Milvago_chimango	ch_7m_8esc_40gr	7000	8	scaled_photograph	2470	1340	40	9.17	0.636	7.911	2.097	11.774	250	Eva	7090.62	23.535	224.405	59.478	333.984
Milvago_chimango	ch_7m_8esc_60gr	7000	8	scaled_photograph	2470	1340	60	9.17	0.6	7.964	2.222	10.659	250	Eva	7090.62	34.051	225.91	63.019	302.359
Milvago_chimango	ch_7m_9esc_0gr	7000	9	scaled_photograph	2760	1340	0	11.47	0.776	9.486	2.392	14.178	250	Eva	7142.58	22.184	271.065	68.349	405.121
Milvago_chimango	ch_7m_9esc_20gr	7000	9	scaled_photograph	2760	1340	20	11.47	0.754	8.979	2.194	13.012	250	Eva	7142.58	22.935	256.565	62.684	371.816
Milvago_chimango	ch_7m_9esc_40gr	7000	9	scaled_photograph	2760	1340	40	11.47	0.659	8.162	2.043	11.602	250	Eva	7142.58	24.57	233.232	58.378	331.533
Milvago_chimango	ch_7m_9esc_60gr	7000	9	scaled_photograph	2760	1340	60	11.47	0.631	8.283	2.194	11.286	250	Eva	7142.58	36.069	236.672	62.693	322.485
Milvago_chimango	ch_7m_10esc_0gr	7000	10	scaled_photograph	3050	1340	0	13.73	0.805	9.57	2.123	14.024	250	Eva	7205.84	23.213	275.878	61.19	404.267
Milvago_chimango	ch_7m_10esc_20gr	7000	10	scaled_photograph	3050	1340	20	13.73	0.797	9.059	2.497	13.273	250	Eva	7205.84	24.432	261.142	71.984	382.629
Milvago_chimango	ch_7m_10esc_40gr	7000	10	scaled_photograph	3050	1340	40	13.73	0.746	8.775	2.399	12.662	250	Eva	7205.84	28.051	252.965	69.17	365.03
Milvago_chimango	ch_7m_10esc_60gr	7000	10	scaled_photograph	3050	1340	60	13.73	0.672	7.735	2.411	10.707	250	Eva	7205.84	38.741	222.993	69.494	308.654
Milvago_chimango	ch_7m_11esc_0gr	7000	11	scaled_photograph	3340	1340	0	15.95	0.836	9.344	2.204	13.679	250	Eva	7280.11	24.344	272.144	64.198	398.4
Milvago_chimango	ch_7m_11esc_20gr	7000	11	scaled_photograph	3340	1340	20	15.95	0.739	8.274	2.18	12.003	250	Eva	7280.11	22.913	240.971	63.494	349.585
Milvago_chimango	ch_7m_11esc_40gr	7000	11	scaled_photograph	3340	1340	40	15.95	0.722	7.348	2.067	10.695	250	Eva	7280.11	27.435	214.019	60.196	311.499
Milvago_chimango	ch_7m_11esc_60gr	7000	11	scaled_photograph	3340	1340	60	15.95	0.482	6.532	2.36	9.288	250	Eva	7280.11	28.048	190.235	68.744	270.52
Passer_domesticus	gor_escala	NA	NA	true	NA	NA	NA	NA	NA	NA	NA	NA	NA	Eva	NA	9.792	71.514	13.713	139.276
Passer_domesticus	gor_3m_suelo_0gr	3000	0	scaled_photograph	0	1340	0	24.07	0.669	4.952	0.903	10.098	200	Eva	3285.67	10.996	81.364	14.842	165.914
Passer_domesticus	gor_3m_suelo_20gr	3000	0	scaled_photograph	0	1340	20	24.07	0.708	4.882	0.745	9.892	200	Eva	3285.67	12.385	80.213	12.244	162.539
Passer_domesticus	gor_3m_suelo_40gr	3000	0	scaled_photograph	0	1340	40	24.07	0.659	4.608	0.713	9.067	200	Eva	3285.67	14.143	75.72	11.718	148.982
Passer_domesticus	gor_3m_suelo_60gr	3000	0	scaled_photograph	0	1340	60	24.07	0.465	4.367	0.432	8.109	200	Eva	3285.67	15.265	71.747	7.091	133.234
Passer_domesticus	gor_3m_1esc_0gr	3000	1	scaled_photograph	370	1340	0	17.92	0.679	5.035	0.911	10.258	200	Eva	3152.92	10.696	79.385	14.371	161.736
Passer_domesticus	gor_3m_1esc_20gr	3000	1	scaled_photograph	370	1340	20	17.92	0.741	5.045	0.995	10.554	200	Eva	3152.92	12.438	79.541	15.69	166.407
Passer_domesticus	gor_3m_1esc_40gr	3000	1	scaled_photograph	370	1340	40	17.92	0.681	4.553	0.816	9.599	194	Eva	3152.92	14.438	74.002	13.262	156.025
Passer_domesticus	gor_3m_1esc_60gr	3000	1	scaled_photograph	370	1340	60	17.92	0.577	4.249	0.669	8.356	194	Eva	3152.92	18.76	69.059	10.88	135.819
Passer_domesticus	gor_3m_2esc_0gr	3000	2	scaled_photograph	660	1340	0	12.77	0.676	4.724	1.023	9.805	194	Eva	3076.1	10.715	74.912	16.229	155.492
Passer_domesticus	gor_3m_2esc_20gr	3000	2	scaled_photograph	660	1340	20	12.77	0.685	4.627	0.904	9.641	194	Eva	3076.1	11.558	73.374	14.331	152.898
Passer_domesticus	gor_3m_2esc_40gr	3000	2	scaled_photograph	660	1340	40	12.77	0.619	4.301	0.867	8.839	194	Eva	3076.1	12.819	68.207	13.743	140.169
Passer_domesticus	gor_3m_2esc_60gr	3000	2	scaled_photograph	660	1340	60	12.77	0.471	3.862	0.569	7.773	194	Eva	3076.1	14.949	61.244	9.023	123.265
Passer_domesticus	gor_3m_3esc_0gr	3000	3	scaled_photograph	950	1340	0	7.41	0.646	4.784	0.884	8.851	194	Eva	3025.24	10.066	74.607	13.791	138.048
Passer_domesticus	gor_3m_3esc_20gr	3000	3	scaled_photograph	950	1340	20	7.41	0.71	4.695	0.844	8.789	194	Eva	3025.24	11.785	73.233	13.171	137.082
Passer_domesticus	gor_3m_3esc_40gr	3000	3	scaled_photograph	950	1340	40	7.41	0.604	4.28	0.819	8.653	194	Eva	3025.24	12.296	66.746	12.768	134.95
Passer_domesticus	gor_3m_3esc_60gr	3000	3	scaled_photograph	950	1340	60	7.41	0.448	3.911	0.662	7.488	194	Eva	3025.24	13.959	60.996	10.317	116.793
